SUBDIVISION,YEAR,MONTH,AVG_RAIN
MADHYA MAHARASHTRA,1955,APR,12.2
MADHYA MAHARASHTRA,1956,APR,11.3
MADHYA MAHARASHTRA,1957,APR,20.9
MADHYA MAHARASHTRA,1958,APR,23.6
MADHYA MAHARASHTRA,1959,APR,16.8
MADHYA MAHARASHTRA,1960,APR,5.1
MADHYA MAHARASHTRA,1961,APR,9.8
MADHYA MAHARASHTRA,1962,APR,12.9
MADHYA MAHARASHTRA,1963,APR,12
MADHYA MAHARASHTRA,1964,APR,6.2
MADHYA MAHARASHTRA,1965,APR,10.2
MADHYA MAHARASHTRA,1966,APR,2.1
MADHYA MAHARASHTRA,1967,APR,13.3
MADHYA MAHARASHTRA,1968,APR,11.2
MADHYA MAHARASHTRA,1969,APR,5.8
MADHYA MAHARASHTRA,1970,APR,17.9
MADHYA MAHARASHTRA,1971,APR,3.8
MADHYA MAHARASHTRA,1972,APR,4
MADHYA MAHARASHTRA,1973,APR,3.2
MADHYA MAHARASHTRA,1974,APR,14.6
MADHYA MAHARASHTRA,1975,APR,1
MADHYA MAHARASHTRA,1976,APR,3.4
MADHYA MAHARASHTRA,1977,APR,9.9
MADHYA MAHARASHTRA,1978,APR,22.2
MADHYA MAHARASHTRA,1979,APR,1
MADHYA MAHARASHTRA,1980,APR,16.1
MADHYA MAHARASHTRA,1981,APR,6.8
MADHYA MAHARASHTRA,1982,APR,6.3
MADHYA MAHARASHTRA,1983,APR,0
MADHYA MAHARASHTRA,1984,APR,4.6
MADHYA MAHARASHTRA,1985,APR,9.1
MADHYA MAHARASHTRA,1986,APR,2.4
MADHYA MAHARASHTRA,1987,APR,4
MADHYA MAHARASHTRA,1988,APR,18.8
MADHYA MAHARASHTRA,1989,APR,3.3
MADHYA MAHARASHTRA,1990,APR,0.2
MADHYA MAHARASHTRA,1991,APR,12.2
MADHYA MAHARASHTRA,1992,APR,2.1
MADHYA MAHARASHTRA,1993,APR,5.7
MADHYA MAHARASHTRA,1994,APR,21.8
MADHYA MAHARASHTRA,1995,APR,6.7
MADHYA MAHARASHTRA,1996,APR,4.1
MADHYA MAHARASHTRA,1997,APR,15.3
MADHYA MAHARASHTRA,1998,APR,2.5
MADHYA MAHARASHTRA,1999,APR,0.1
MADHYA MAHARASHTRA,2000,APR,1.7
MADHYA MAHARASHTRA,2001,APR,4.7
MADHYA MAHARASHTRA,2002,APR,13
MADHYA MAHARASHTRA,2003,APR,5.7
MADHYA MAHARASHTRA,2004,APR,4.7
MADHYA MAHARASHTRA,2005,APR,11.1
MADHYA MAHARASHTRA,2006,APR,0.2
MADHYA MAHARASHTRA,2007,APR,2.1
MADHYA MAHARASHTRA,2008,APR,0.6
MADHYA MAHARASHTRA,2009,APR,0.4
MADHYA MAHARASHTRA,2010,APR,2.3
MADHYA MAHARASHTRA,2011,APR,5
MADHYA MAHARASHTRA,2012,APR,3
MADHYA MAHARASHTRA,2013,APR,5.7
MADHYA MAHARASHTRA,2014,APR,7.5
MADHYA MAHARASHTRA,2015,APR,9.6
MATATHWADA,1951,APR,10.6
MATATHWADA,1952,APR,3.3
MATATHWADA,1953,APR,15.2
MATATHWADA,1954,APR,5.6
MATATHWADA,1955,APR,3.4
MATATHWADA,1956,APR,4.1
MATATHWADA,1957,APR,14.5
MATATHWADA,1958,APR,25.2
MATATHWADA,1959,APR,9.5
MATATHWADA,1960,APR,1
MATATHWADA,1961,APR,6.7
MATATHWADA,1962,APR,37.8
MATATHWADA,1963,APR,7
MATATHWADA,1964,APR,1.5
MATATHWADA,1965,APR,9.5
MATATHWADA,1966,APR,10.5
MATATHWADA,1967,APR,1
MATATHWADA,1968,APR,11.3
MATATHWADA,1969,APR,0.1
MATATHWADA,1970,APR,7.5
MATATHWADA,1971,APR,0.1
MATATHWADA,1972,APR,0.1
MATATHWADA,1973,APR,3.8
MATATHWADA,1974,APR,2.9
MATATHWADA,1975,APR,0
MATATHWADA,1976,APR,7.4
MATATHWADA,1977,APR,4.6
MATATHWADA,1978,APR,12
MATATHWADA,1979,APR,1.4
MATATHWADA,1980,APR,4.6
MATATHWADA,1981,APR,1.6
MATATHWADA,1982,APR,7.8
MATATHWADA,1983,APR,0.3
MATATHWADA,1984,APR,0.8
MATATHWADA,1985,APR,10.5
MATATHWADA,1986,APR,2.7
MATATHWADA,1987,APR,2
MATATHWADA,1988,APR,7.2
MATATHWADA,1989,APR,2.8
MATATHWADA,1990,APR,0
MATATHWADA,1991,APR,9.8
MATATHWADA,1992,APR,3.5
MATATHWADA,1993,APR,1.7
MATATHWADA,1994,APR,14.9
MATATHWADA,1995,APR,11.4
MATATHWADA,1996,APR,10.6
MATATHWADA,1997,APR,14.3
MATATHWADA,1998,APR,1.7
MATATHWADA,1999,APR,0
MATATHWADA,2000,APR,0.4
MATATHWADA,2001,APR,9.9
MATATHWADA,2002,APR,6.1
MATATHWADA,2003,APR,4.9
MATATHWADA,2004,APR,1.9
MATATHWADA,2005,APR,1.6
MATATHWADA,2006,APR,1.6
MATATHWADA,2007,APR,0.7
MATATHWADA,2008,APR,3.7
MATATHWADA,2009,APR,0.8
MATATHWADA,2010,APR,0.7
MATATHWADA,2011,APR,3.5
MATATHWADA,2012,APR,0.6
MATATHWADA,2013,APR,7.9
MATATHWADA,2014,APR,11.9
MATATHWADA,2015,APR,39.6
VIDARBHA,1951,APR,14.6
VIDARBHA,1952,APR,10.8
VIDARBHA,1953,APR,21.4
VIDARBHA,1954,APR,4
VIDARBHA,1955,APR,6.8
VIDARBHA,1956,APR,0.5
VIDARBHA,1957,APR,31.6
VIDARBHA,1958,APR,10.5
VIDARBHA,1959,APR,11.8
VIDARBHA,1960,APR,6.7
VIDARBHA,1961,APR,5.3
VIDARBHA,1962,APR,33.1
VIDARBHA,1963,APR,14.8
VIDARBHA,1964,APR,1.3
VIDARBHA,1965,APR,15.5
VIDARBHA,1966,APR,7.9
VIDARBHA,1967,APR,7.4
VIDARBHA,1968,APR,15.4
VIDARBHA,1969,APR,4
VIDARBHA,1970,APR,4.2
VIDARBHA,1971,APR,12.4
VIDARBHA,1972,APR,3.8
VIDARBHA,1973,APR,2.3
VIDARBHA,1974,APR,0.5
VIDARBHA,1975,APR,1.1
VIDARBHA,1976,APR,11.5
VIDARBHA,1977,APR,8.9
VIDARBHA,1978,APR,10.1
VIDARBHA,1979,APR,0.5
VIDARBHA,1980,APR,2.9
VIDARBHA,1981,APR,3.6
VIDARBHA,1982,APR,5.2
VIDARBHA,1983,APR,1.5
VIDARBHA,1984,APR,3.2
VIDARBHA,1985,APR,7.3
VIDARBHA,1986,APR,4.2
VIDARBHA,1987,APR,0.7
VIDARBHA,1988,APR,12.5
VIDARBHA,1989,APR,0.1
VIDARBHA,1990,APR,3.9
VIDARBHA,1991,APR,4.7
VIDARBHA,1992,APR,2.9
VIDARBHA,1993,APR,2.8
VIDARBHA,1994,APR,9.6
VIDARBHA,1995,APR,8.8
VIDARBHA,1996,APR,9.3
VIDARBHA,1997,APR,18.4
VIDARBHA,1998,APR,8.3
VIDARBHA,1999,APR,0
VIDARBHA,2000,APR,0.1
VIDARBHA,2001,APR,18.3
VIDARBHA,2002,APR,2.9
VIDARBHA,2003,APR,2.7
VIDARBHA,2004,APR,3.5
VIDARBHA,2005,APR,1.9
VIDARBHA,2006,APR,16.2
VIDARBHA,2007,APR,3.2
VIDARBHA,2008,APR,2.8
VIDARBHA,2009,APR,2.4
VIDARBHA,2010,APR,0.3
VIDARBHA,2011,APR,7.7
VIDARBHA,2012,APR,0.6
VIDARBHA,2013,APR,2.8
VIDARBHA,2014,APR,2.6
VIDARBHA,2015,APR,28.1
CHHATTISGARH,1951,APR,59.8
CHHATTISGARH,1952,APR,18.2
CHHATTISGARH,1953,APR,22.7
CHHATTISGARH,1954,APR,11.7
CHHATTISGARH,1955,APR,13.5
CHHATTISGARH,1956,APR,3
CHHATTISGARH,1957,APR,17
CHHATTISGARH,1958,APR,17.1
CHHATTISGARH,1959,APR,3.6
CHHATTISGARH,1960,APR,10.2
CHHATTISGARH,1961,APR,10.9
CHHATTISGARH,1962,APR,23.8
CHHATTISGARH,1963,APR,44.8
CHHATTISGARH,1964,APR,6.5
CHHATTISGARH,1965,APR,14.4
CHHATTISGARH,1966,APR,16.3
CHHATTISGARH,1967,APR,15.5
CHHATTISGARH,1968,APR,19.5
CHHATTISGARH,1969,APR,18.7
CHHATTISGARH,1970,APR,18.9
CHHATTISGARH,1971,APR,48.8
CHHATTISGARH,1972,APR,15.2
CHHATTISGARH,1973,APR,3.1
CHHATTISGARH,1974,APR,1.5
CHHATTISGARH,1975,APR,3.7
CHHATTISGARH,1976,APR,15.9
CHHATTISGARH,1977,APR,19
CHHATTISGARH,1978,APR,12.8
CHHATTISGARH,1979,APR,4.4
CHHATTISGARH,1980,APR,7.2
CHHATTISGARH,1981,APR,4
CHHATTISGARH,1982,APR,11.5
CHHATTISGARH,1983,APR,20.4
CHHATTISGARH,1984,APR,24.9
CHHATTISGARH,1985,APR,8.7
CHHATTISGARH,1986,APR,11.5
CHHATTISGARH,1987,APR,2.4
CHHATTISGARH,1988,APR,22.7
CHHATTISGARH,1989,APR,1
CHHATTISGARH,1990,APR,7.4
CHHATTISGARH,1991,APR,3.7
CHHATTISGARH,1992,APR,1.9
CHHATTISGARH,1993,APR,4.7
CHHATTISGARH,1994,APR,5.2
CHHATTISGARH,1995,APR,5.2
CHHATTISGARH,1996,APR,4.8
CHHATTISGARH,1997,APR,45.7
CHHATTISGARH,1998,APR,11.9
CHHATTISGARH,1999,APR,0
CHHATTISGARH,2000,APR,1.5
CHHATTISGARH,2001,APR,17.6
CHHATTISGARH,2002,APR,3.3
CHHATTISGARH,2003,APR,2.6
CHHATTISGARH,2004,APR,21.2
CHHATTISGARH,2005,APR,6.5
CHHATTISGARH,2006,APR,17.2
CHHATTISGARH,2007,APR,11.4
CHHATTISGARH,2008,APR,11.2
CHHATTISGARH,2009,APR,1.9
CHHATTISGARH,2010,APR,5.9
CHHATTISGARH,2011,APR,35
CHHATTISGARH,2012,APR,14.9
CHHATTISGARH,2013,APR,45.8
CHHATTISGARH,2014,APR,17.3
CHHATTISGARH,2015,APR,37
COASTAL ANDHRA PRADESH,1951,APR,46.1
COASTAL ANDHRA PRADESH,1952,APR,28.8
COASTAL ANDHRA PRADESH,1953,APR,21.5
COASTAL ANDHRA PRADESH,1954,APR,8
COASTAL ANDHRA PRADESH,1955,APR,14.2
COASTAL ANDHRA PRADESH,1956,APR,28.6
COASTAL ANDHRA PRADESH,1957,APR,14.3
COASTAL ANDHRA PRADESH,1958,APR,17.5
COASTAL ANDHRA PRADESH,1959,APR,14.7
COASTAL ANDHRA PRADESH,1960,APR,1.3
COASTAL ANDHRA PRADESH,1961,APR,9
COASTAL ANDHRA PRADESH,1962,APR,34.6
COASTAL ANDHRA PRADESH,1963,APR,50.2
COASTAL ANDHRA PRADESH,1964,APR,6
COASTAL ANDHRA PRADESH,1965,APR,35.4
COASTAL ANDHRA PRADESH,1966,APR,8.6
COASTAL ANDHRA PRADESH,1967,APR,18.6
COASTAL ANDHRA PRADESH,1968,APR,42.9
COASTAL ANDHRA PRADESH,1969,APR,5.6
COASTAL ANDHRA PRADESH,1970,APR,18.7
COASTAL ANDHRA PRADESH,1971,APR,104.1
COASTAL ANDHRA PRADESH,1972,APR,32.1
COASTAL ANDHRA PRADESH,1973,APR,1.1
COASTAL ANDHRA PRADESH,1974,APR,12.9
COASTAL ANDHRA PRADESH,1975,APR,2.6
COASTAL ANDHRA PRADESH,1976,APR,22.7
COASTAL ANDHRA PRADESH,1977,APR,62.5
COASTAL ANDHRA PRADESH,1978,APR,29.4
COASTAL ANDHRA PRADESH,1979,APR,15.2
COASTAL ANDHRA PRADESH,1980,APR,16.1
COASTAL ANDHRA PRADESH,1981,APR,15.2
COASTAL ANDHRA PRADESH,1982,APR,37.5
COASTAL ANDHRA PRADESH,1983,APR,8.8
COASTAL ANDHRA PRADESH,1984,APR,26.5
COASTAL ANDHRA PRADESH,1985,APR,7
COASTAL ANDHRA PRADESH,1986,APR,26.6
COASTAL ANDHRA PRADESH,1987,APR,16.9
COASTAL ANDHRA PRADESH,1988,APR,38.4
COASTAL ANDHRA PRADESH,1989,APR,7.3
COASTAL ANDHRA PRADESH,1990,APR,24.2
COASTAL ANDHRA PRADESH,1991,APR,17.9
COASTAL ANDHRA PRADESH,1992,APR,9.1
COASTAL ANDHRA PRADESH,1993,APR,26.6
COASTAL ANDHRA PRADESH,1994,APR,30.6
COASTAL ANDHRA PRADESH,1995,APR,19.8
COASTAL ANDHRA PRADESH,1996,APR,23.7
COASTAL ANDHRA PRADESH,1997,APR,62.6
COASTAL ANDHRA PRADESH,1998,APR,38.9
COASTAL ANDHRA PRADESH,1999,APR,11
COASTAL ANDHRA PRADESH,2000,APR,19.1
COASTAL ANDHRA PRADESH,2001,APR,54.1
COASTAL ANDHRA PRADESH,2002,APR,34.8
COASTAL ANDHRA PRADESH,2003,APR,19.4
COASTAL ANDHRA PRADESH,2004,APR,40.1
COASTAL ANDHRA PRADESH,2005,APR,32.2
COASTAL ANDHRA PRADESH,2006,APR,58
COASTAL ANDHRA PRADESH,2007,APR,8.5
COASTAL ANDHRA PRADESH,2008,APR,18.5
COASTAL ANDHRA PRADESH,2009,APR,6.4
COASTAL ANDHRA PRADESH,2010,APR,14.8
COASTAL ANDHRA PRADESH,2011,APR,62.3
COASTAL ANDHRA PRADESH,2012,APR,24
COASTAL ANDHRA PRADESH,2013,APR,48
COASTAL ANDHRA PRADESH,2014,APR,6
COASTAL ANDHRA PRADESH,2015,APR,32.3
TELANGANA,1951,APR,20.1
TELANGANA,1952,APR,12.4
TELANGANA,1953,APR,26.8
TELANGANA,1954,APR,4.3
TELANGANA,1955,APR,9.8
TELANGANA,1956,APR,5.9
TELANGANA,1957,APR,33.4
TELANGANA,1958,APR,24.7
TELANGANA,1959,APR,4
TELANGANA,1960,APR,4.1
TELANGANA,1961,APR,11.8
TELANGANA,1962,APR,47
TELANGANA,1963,APR,35.5
TELANGANA,1964,APR,2.1
TELANGANA,1965,APR,6.8
TELANGANA,1966,APR,7.9
TELANGANA,1967,APR,8.5
TELANGANA,1968,APR,16
TELANGANA,1969,APR,9.6
TELANGANA,1970,APR,22.5
TELANGANA,1971,APR,6.9
TELANGANA,1972,APR,12.7
TELANGANA,1973,APR,5.5
TELANGANA,1974,APR,7
TELANGANA,1975,APR,3
TELANGANA,1976,APR,25.6
TELANGANA,1977,APR,8
TELANGANA,1978,APR,20.6
TELANGANA,1979,APR,12.6
TELANGANA,1980,APR,15.5
TELANGANA,1981,APR,11.7
TELANGANA,1982,APR,22.2
TELANGANA,1983,APR,3.9
TELANGANA,1984,APR,11.4
TELANGANA,1985,APR,15.5
TELANGANA,1986,APR,21.5
TELANGANA,1987,APR,9.5
TELANGANA,1988,APR,26.6
TELANGANA,1989,APR,1.9
TELANGANA,1990,APR,1
TELANGANA,1991,APR,21.6
TELANGANA,1992,APR,10.7
TELANGANA,1993,APR,13.1
TELANGANA,1994,APR,21.5
TELANGANA,1995,APR,16
TELANGANA,1996,APR,31.1
TELANGANA,1997,APR,43.4
TELANGANA,1998,APR,15.5
TELANGANA,1999,APR,1.7
TELANGANA,2000,APR,16.3
TELANGANA,2001,APR,37.3
TELANGANA,2002,APR,7.7
TELANGANA,2003,APR,14
TELANGANA,2004,APR,25.9
TELANGANA,2005,APR,23.8
TELANGANA,2006,APR,38.6
TELANGANA,2007,APR,0.1
TELANGANA,2008,APR,15.7
TELANGANA,2009,APR,4.5
TELANGANA,2010,APR,5.6
TELANGANA,2011,APR,25.6
TELANGANA,2012,APR,14
TELANGANA,2013,APR,24.4
TELANGANA,2014,APR,10.3
TELANGANA,2015,APR,65.7
RAYALSEEMA,1951,APR,45.9
RAYALSEEMA,1952,APR,12.2
RAYALSEEMA,1953,APR,39.2
RAYALSEEMA,1954,APR,8.8
RAYALSEEMA,1955,APR,13.8
RAYALSEEMA,1956,APR,56.2
RAYALSEEMA,1957,APR,11.4
RAYALSEEMA,1958,APR,30.8
RAYALSEEMA,1959,APR,19
RAYALSEEMA,1960,APR,6.6
RAYALSEEMA,1961,APR,3
RAYALSEEMA,1962,APR,44.8
RAYALSEEMA,1963,APR,38.1
RAYALSEEMA,1964,APR,2
RAYALSEEMA,1965,APR,40.2
RAYALSEEMA,1966,APR,9.7
RAYALSEEMA,1967,APR,7.3
RAYALSEEMA,1968,APR,38.1
RAYALSEEMA,1969,APR,5
RAYALSEEMA,1970,APR,12.3
RAYALSEEMA,1971,APR,27.7
RAYALSEEMA,1972,APR,13.8
RAYALSEEMA,1973,APR,1.5
RAYALSEEMA,1974,APR,7.8
RAYALSEEMA,1975,APR,3.8
RAYALSEEMA,1976,APR,11.7
RAYALSEEMA,1977,APR,22.5
RAYALSEEMA,1978,APR,30.6
RAYALSEEMA,1979,APR,7
RAYALSEEMA,1980,APR,6.6
RAYALSEEMA,1981,APR,10.4
RAYALSEEMA,1982,APR,11.3
RAYALSEEMA,1983,APR,4.7
RAYALSEEMA,1984,APR,12.4
RAYALSEEMA,1985,APR,11.9
RAYALSEEMA,1986,APR,9.2
RAYALSEEMA,1987,APR,7.9
RAYALSEEMA,1988,APR,43
RAYALSEEMA,1989,APR,2.2
RAYALSEEMA,1990,APR,8.1
RAYALSEEMA,1991,APR,26.3
RAYALSEEMA,1992,APR,17.1
RAYALSEEMA,1993,APR,11.3
RAYALSEEMA,1994,APR,25.1
RAYALSEEMA,1995,APR,10.4
RAYALSEEMA,1996,APR,36.6
RAYALSEEMA,1997,APR,33.6
RAYALSEEMA,1998,APR,32.7
RAYALSEEMA,1999,APR,11.1
RAYALSEEMA,2000,APR,22.1
RAYALSEEMA,2001,APR,68.2
RAYALSEEMA,2002,APR,17.5
RAYALSEEMA,2003,APR,15
RAYALSEEMA,2004,APR,35.1
RAYALSEEMA,2005,APR,38.5
RAYALSEEMA,2006,APR,9.7
RAYALSEEMA,2007,APR,6
RAYALSEEMA,2008,APR,4.1
RAYALSEEMA,2009,APR,8.4
RAYALSEEMA,2010,APR,13
RAYALSEEMA,2011,APR,34.6
RAYALSEEMA,2012,APR,32.7
RAYALSEEMA,2013,APR,26.8
RAYALSEEMA,2014,APR,5.1
RAYALSEEMA,2015,APR,73.4
COASTAL KARNATAKA,1951,APR,55.4
COASTAL KARNATAKA,1952,APR,35.4
COASTAL KARNATAKA,1953,APR,48.2
COASTAL KARNATAKA,1954,APR,61.1
COASTAL KARNATAKA,1955,APR,29.9
COASTAL KARNATAKA,1956,APR,78.4
COASTAL KARNATAKA,1957,APR,8.5
COASTAL KARNATAKA,1958,APR,46.6
COASTAL KARNATAKA,1959,APR,30.4
COASTAL KARNATAKA,1960,APR,40.7
COASTAL KARNATAKA,1961,APR,47.7
COASTAL KARNATAKA,1962,APR,31.6
COASTAL KARNATAKA,1963,APR,38.5
COASTAL KARNATAKA,1964,APR,5.8
COASTAL KARNATAKA,1965,APR,9.7
COASTAL KARNATAKA,1966,APR,11.8
COASTAL KARNATAKA,1967,APR,18.5
COASTAL KARNATAKA,1968,APR,43.7
COASTAL KARNATAKA,1969,APR,44.8
COASTAL KARNATAKA,1970,APR,30.9
COASTAL KARNATAKA,1971,APR,23.5
COASTAL KARNATAKA,1972,APR,17
COASTAL KARNATAKA,1973,APR,15.3
COASTAL KARNATAKA,1974,APR,25.8
COASTAL KARNATAKA,1975,APR,8
COASTAL KARNATAKA,1976,APR,20.3
COASTAL KARNATAKA,1977,APR,24.7
COASTAL KARNATAKA,1978,APR,11.8
COASTAL KARNATAKA,1979,APR,11.7
COASTAL KARNATAKA,1980,APR,78.6
COASTAL KARNATAKA,1981,APR,17
COASTAL KARNATAKA,1982,APR,3.2
COASTAL KARNATAKA,1983,APR,0
COASTAL KARNATAKA,1984,APR,46.7
COASTAL KARNATAKA,1985,APR,12.9
COASTAL KARNATAKA,1986,APR,6.2
COASTAL KARNATAKA,1987,APR,1.7
COASTAL KARNATAKA,1988,APR,32
COASTAL KARNATAKA,1989,APR,22.4
COASTAL KARNATAKA,1990,APR,5.2
COASTAL KARNATAKA,1991,APR,47.7
COASTAL KARNATAKA,1992,APR,17.2
COASTAL KARNATAKA,1993,APR,21.7
COASTAL KARNATAKA,1994,APR,72.9
COASTAL KARNATAKA,1995,APR,21.1
COASTAL KARNATAKA,1996,APR,20.3
COASTAL KARNATAKA,1997,APR,21.5
COASTAL KARNATAKA,1998,APR,6.6
COASTAL KARNATAKA,1999,APR,7.1
COASTAL KARNATAKA,2000,APR,25.8
COASTAL KARNATAKA,2001,APR,71.4
COASTAL KARNATAKA,2002,APR,30.9
COASTAL KARNATAKA,2003,APR,37.3
COASTAL KARNATAKA,2004,APR,24.7
COASTAL KARNATAKA,2005,APR,72.5
COASTAL KARNATAKA,2006,APR,5.9
COASTAL KARNATAKA,2007,APR,40.2
COASTAL KARNATAKA,2008,APR,33.4
COASTAL KARNATAKA,2009,APR,24.5
COASTAL KARNATAKA,2010,APR,62.2
COASTAL KARNATAKA,2011,APR,66.1
COASTAL KARNATAKA,2012,APR,77
COASTAL KARNATAKA,2013,APR,28.5
COASTAL KARNATAKA,2014,APR,40.5
COASTAL KARNATAKA,2015,APR,72.2
NORTH INTERIOR KARNATAKA,1951,APR,17.3
NORTH INTERIOR KARNATAKA,1952,APR,32.1
NORTH INTERIOR KARNATAKA,1953,APR,38.9
NORTH INTERIOR KARNATAKA,1954,APR,19.7
NORTH INTERIOR KARNATAKA,1955,APR,30.7
NORTH INTERIOR KARNATAKA,1956,APR,30.2
NORTH INTERIOR KARNATAKA,1957,APR,25.5
NORTH INTERIOR KARNATAKA,1958,APR,46
NORTH INTERIOR KARNATAKA,1959,APR,26.2
NORTH INTERIOR KARNATAKA,1960,APR,17.2
NORTH INTERIOR KARNATAKA,1961,APR,32.1
NORTH INTERIOR KARNATAKA,1962,APR,58.8
NORTH INTERIOR KARNATAKA,1963,APR,34.4
NORTH INTERIOR KARNATAKA,1964,APR,16.9
NORTH INTERIOR KARNATAKA,1965,APR,14
NORTH INTERIOR KARNATAKA,1966,APR,10.6
NORTH INTERIOR KARNATAKA,1967,APR,34.6
NORTH INTERIOR KARNATAKA,1968,APR,41.2
NORTH INTERIOR KARNATAKA,1969,APR,14.9
NORTH INTERIOR KARNATAKA,1970,APR,31.5
NORTH INTERIOR KARNATAKA,1971,APR,23.9
NORTH INTERIOR KARNATAKA,1972,APR,19.5
NORTH INTERIOR KARNATAKA,1973,APR,10.1
NORTH INTERIOR KARNATAKA,1974,APR,23.9
NORTH INTERIOR KARNATAKA,1975,APR,7.2
NORTH INTERIOR KARNATAKA,1976,APR,35.1
NORTH INTERIOR KARNATAKA,1977,APR,34.8
NORTH INTERIOR KARNATAKA,1978,APR,35.1
NORTH INTERIOR KARNATAKA,1979,APR,7.3
NORTH INTERIOR KARNATAKA,1980,APR,51.5
NORTH INTERIOR KARNATAKA,1981,APR,12.1
NORTH INTERIOR KARNATAKA,1982,APR,13.8
NORTH INTERIOR KARNATAKA,1983,APR,0.2
NORTH INTERIOR KARNATAKA,1984,APR,14.3
NORTH INTERIOR KARNATAKA,1985,APR,20.8
NORTH INTERIOR KARNATAKA,1986,APR,23.2
NORTH INTERIOR KARNATAKA,1987,APR,2
NORTH INTERIOR KARNATAKA,1988,APR,38.3
NORTH INTERIOR KARNATAKA,1989,APR,10.7
NORTH INTERIOR KARNATAKA,1990,APR,7.8
NORTH INTERIOR KARNATAKA,1991,APR,47.3
NORTH INTERIOR KARNATAKA,1992,APR,12.7
NORTH INTERIOR KARNATAKA,1993,APR,11.4
NORTH INTERIOR KARNATAKA,1994,APR,35.3
NORTH INTERIOR KARNATAKA,1995,APR,11.8
NORTH INTERIOR KARNATAKA,1996,APR,20.5
NORTH INTERIOR KARNATAKA,1997,APR,22.6
NORTH INTERIOR KARNATAKA,1998,APR,6.1
NORTH INTERIOR KARNATAKA,1999,APR,3.9
NORTH INTERIOR KARNATAKA,2000,APR,8.4
NORTH INTERIOR KARNATAKA,2001,APR,22.1
NORTH INTERIOR KARNATAKA,2002,APR,14.7
NORTH INTERIOR KARNATAKA,2003,APR,24.9
NORTH INTERIOR KARNATAKA,2004,APR,29.9
NORTH INTERIOR KARNATAKA,2005,APR,52.5
NORTH INTERIOR KARNATAKA,2006,APR,12.1
NORTH INTERIOR KARNATAKA,2007,APR,27
NORTH INTERIOR KARNATAKA,2008,APR,22.8
NORTH INTERIOR KARNATAKA,2009,APR,17.4
NORTH INTERIOR KARNATAKA,2010,APR,15.5
NORTH INTERIOR KARNATAKA,2011,APR,41.2
NORTH INTERIOR KARNATAKA,2012,APR,35.4
NORTH INTERIOR KARNATAKA,2013,APR,25.4
NORTH INTERIOR KARNATAKA,2014,APR,26.4
NORTH INTERIOR KARNATAKA,2015,APR,50.8
SOUTH INTERIOR KARNATAKA,1951,APR,60.9
SOUTH INTERIOR KARNATAKA,1952,APR,40
SOUTH INTERIOR KARNATAKA,1953,APR,71
SOUTH INTERIOR KARNATAKA,1954,APR,38.5
SOUTH INTERIOR KARNATAKA,1955,APR,48.7
SOUTH INTERIOR KARNATAKA,1956,APR,68.5
SOUTH INTERIOR KARNATAKA,1957,APR,18.6
SOUTH INTERIOR KARNATAKA,1958,APR,60.6
SOUTH INTERIOR KARNATAKA,1959,APR,25.2
SOUTH INTERIOR KARNATAKA,1960,APR,42.4
SOUTH INTERIOR KARNATAKA,1961,APR,62.5
SOUTH INTERIOR KARNATAKA,1962,APR,81.3
SOUTH INTERIOR KARNATAKA,1963,APR,51.6
SOUTH INTERIOR KARNATAKA,1964,APR,23.6
SOUTH INTERIOR KARNATAKA,1965,APR,24.6
SOUTH INTERIOR KARNATAKA,1966,APR,24.7
SOUTH INTERIOR KARNATAKA,1967,APR,25.7
SOUTH INTERIOR KARNATAKA,1968,APR,47.5
SOUTH INTERIOR KARNATAKA,1969,APR,37.8
SOUTH INTERIOR KARNATAKA,1970,APR,49.5
SOUTH INTERIOR KARNATAKA,1971,APR,37.9
SOUTH INTERIOR KARNATAKA,1972,APR,26.9
SOUTH INTERIOR KARNATAKA,1973,APR,21.8
SOUTH INTERIOR KARNATAKA,1974,APR,34.5
SOUTH INTERIOR KARNATAKA,1975,APR,21
SOUTH INTERIOR KARNATAKA,1976,APR,66.9
SOUTH INTERIOR KARNATAKA,1977,APR,51.2
SOUTH INTERIOR KARNATAKA,1978,APR,40.1
SOUTH INTERIOR KARNATAKA,1979,APR,31.3
SOUTH INTERIOR KARNATAKA,1980,APR,79.1
SOUTH INTERIOR KARNATAKA,1981,APR,25.5
SOUTH INTERIOR KARNATAKA,1982,APR,18.3
SOUTH INTERIOR KARNATAKA,1983,APR,5.1
SOUTH INTERIOR KARNATAKA,1984,APR,39
SOUTH INTERIOR KARNATAKA,1985,APR,42.1
SOUTH INTERIOR KARNATAKA,1986,APR,26.2
SOUTH INTERIOR KARNATAKA,1987,APR,9.2
SOUTH INTERIOR KARNATAKA,1988,APR,71.4
SOUTH INTERIOR KARNATAKA,1989,APR,24
SOUTH INTERIOR KARNATAKA,1990,APR,15.2
SOUTH INTERIOR KARNATAKA,1991,APR,64.2
SOUTH INTERIOR KARNATAKA,1992,APR,28.6
SOUTH INTERIOR KARNATAKA,1993,APR,22.9
SOUTH INTERIOR KARNATAKA,1994,APR,54.6
SOUTH INTERIOR KARNATAKA,1995,APR,32.1
SOUTH INTERIOR KARNATAKA,1996,APR,49.8
SOUTH INTERIOR KARNATAKA,1997,APR,26
SOUTH INTERIOR KARNATAKA,1998,APR,31.6
SOUTH INTERIOR KARNATAKA,1999,APR,42.2
SOUTH INTERIOR KARNATAKA,2000,APR,46.3
